Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
AQUE,2018-11-01,0.0856793537,0.0286596152,0.0008359015,0.1729093551,1.575,0.085,621.77260506,25.27714774,190.52382537,0.0136194363,0.0497315667,0,0.0076651963,0.0021468428,0.0003798742,0.0013871161,0,0.0002137982,0.0000598799,0.0097401104,0.003799437,0.0001630321,0.0112471304,0.1360365671,0.0043685377,0.0080234827,0.0121334504,0,0.0004413675,0.0001786131,0.0002303046,0.0003641671,0,0.0000247756,6.7954749E-6
AQUE,2018-12-04,0.0612056549,0.0168056468,0.000974947,0.2706413986,0.915,0.065,559.54108908,24.864962628,181.86878315,0.0055248957,0.0364232991,0,0.0097695496,0.0021439469,0.000122696,0.0008088828,0,0.0002169606,0.0000476124,0.0059824958,0.0020108415,0.0001832367,0.0192354115,0.0666735685,0.0027562516,0.0042610427,0.0094567181,0,0.000645272,0.0001684413,0.0000947819,0.0002249011,0,0.0000242665,4.7821922E-6
AQUE,2019-01-03,0.0521448968,0.0169177028,0.0006233957,0.2165118131,0.92,0.07,509.32685236,25.597979984,166.1919218,0.0060773852,0.0183942175,0,0.0100663032,0.0021885935,0.0001024745,0.0003101562,0,0.0001697341,0.0000369032,0.0063078554,0.0022975602,0.000124458,0.0142628028,0.0821771381,0.0033957334,0.0045337737,0.004829355,0,0.0006392217,0.0001757288,0.0000780423,0.0000855766,0,0.0000187752,3.639304E-6
AQUE,2019-02-08,0.0357987772,0.0123033408,0.0007472321,0.2867052359,0.54,0.04,532.99653606,13.87838947,146.3341776,0.0079911687,0.0541571625,0,0.0095597795,0.0019420041,0.0001157781,0.000784643,0,0.0001385046,0.0000281363,0.0056534515,0.0020851184,0.0001706442,0.0382948574,0.0574063278,0.0023398643,0.0050762169,0.0141941566,0,0.0006051447,0.0001529017,0.0000778389,0.000217109,0,0.0000173481,3.379623E-6
AQUE,2019-03-05,0.0335486193,0.0106813662,0.0006683217,0.1827468106,0.555,0.05,600.69255786,17.377789966,176.29325228,0.0115072829,0.0288192978,0,0.0094540579,0.0020733364,0.000132026,0.0003306511,0,0.0001084688,0.0000237879,0.0048550003,0.0016741953,0.0001494512,0.0210790379,0.0564146081,0.0028439756,0.0072308059,0.0074737222,0,0.0006378463,0.0001730555,0.0000839363,0.0000927027,0,0.0000150532,3.1204024E-6
AQUE,2019-04-04,0.0323885565,0.010883169,0.0008297905,0.1638649447,0.56,0.035,703.93102059,24.10799858,212.33574215,0,0.017857533,0,0.0087324343,0.002157229,0,0.0001925391,0,0.0000941527,0.0000232591,0.0049439307,0.0018351292,0.0001848892,0.0265557039,0.0570770745,0.0019262623,0,0.0052214906,0,0.0005683823,0.0001817059,0,0.0000613476,0,0.0000122999,2.9481649E-6
AQUE,2019-05-02,0.0477121769,0.0143181688,0.0012786964,0.3563270226,0.685,0.035,772.25467998,33.811454057,243.20186132,0,0.0131928377,0,0.009347695,0.0026507127,0,0.000165204,0,0.0001170541,0.0000331929,0.0069421749,0.0023099547,0.0002733905,0.0259587276,0.0713632196,0.0020861211,0,0.0035984499,0,0.0006153897,0.0002179536,0,0.0000489549,0,0.0000160596,4.1593858E-6
AQUE,2019-06-06,0.0914859341,0.0301698302,0.0023654875,0.3831175839,1.67,0.375,832.25089523,39.633292833,258.79235796,0.0074961218,0.0124119919,0,0.0104273677,0.0029722019,0.000159431,0.0002639839,0,0.000221774,0.0000632142,0.0125878748,0.0046772158,0.0005128408,0.0295926802,0.1309502194,0.0198516862,0.0046308212,0.0031689062,0,0.0007565789,0.000240771,0.0001010443,0.0000745764,0,0.0000304659,7.9524562E-6
AQUE,2019-07-02,0.0496700109,0.0141943118,0.000539741,0.1391312361,1.29,0.495,788.32954429,63.559299635,280.28877824,0,0.0076829647,0,0.0082235455,0.0028349371,0,0.0001834758,0,0.0001963854,0.0000677007,0.0056679603,0.0018847657,0.0001094512,0.0368667316,0.1080508572,0.0259793102,0,0.0021279929,0,0.000600235,0.0002288085,0,0.0000547224,0,0.0000339202,0.0000105077
AQUE,2019-08-05,0.1054089391,0.0336152989,0.0008249136,0.1512533187,2.59,0.615,786.33776882,105.62246021,322.08380297,0,0.0067937333,0,0.0064364724,0.0026741115,0,0.000153039,0,0.0001449911,0.0000602383,0.0113947659,0.0043947757,0.0001612867,0.0259871,0.1910016526,0.0310650443,0,0.0017192123,0,0.0004861078,0.0002203297,0,0.0000419801,0,0.0000184703,6.5012073E-6
AQUE,2019-09-06,0.1330036281,0.0388155732,0.0022544692,0.1236525006,2.93,0.6,770.48303001,36.716294653,261.63295768,0.0021560272,0.02043677,0,0.006979018,0.002464591,0.0000779471,0.0007388531,0,0.0002523133,0.0000891027,0.0131414423,0.004697557,0.0004327615,0.0187538761,0.1990541471,0.0287740054,0.0022042366,0.0053241296,0,0.0004524381,0.0001979845,0.0000800503,0.0002077815,0,0.0000291601,8.865518E-6
AQUE,2019-10-03,0.1805872735,0.0528133904,0.0028158294,0.1501909257,3.75,0.71,700.86331004,27.651600827,228.27400411,0.008931928,0.0333343815,0,0.0072317006,0.0024073981,0.0004060083,0.0015152422,0,0.000328723,0.0001094303,0.0185447555,0.0064494267,0.0005287181,0.0241288805,0.3034277287,0.0361133878,0.0053521819,0.0084352555,0,0.0004869223,0.00019611,0.0002442741,0.0003963629,0,0.0000371698,0.0000107119
AQUE,2019-11-04,0.1781100914,0.0623873598,0.0022706403,0.0527945156,4.335,0.76,620.06001838,25.115300186,192.77872869,0.0025013346,0.018400607,0,0.0064677804,0.0019685981,0.0001437455,0.0010574372,0,0.0003716873,0.0001131304,0.0184079392,0.0078723532,0.000424827,0.0050903504,0.3540823859,0.0373814725,0.0027217855,0.0047497323,0,0.0004393674,0.0001669129,0.0001596524,0.0002892612,0,0.0000424971,0.0000115483
AQUE,2019-12-03,0.1383761854,0.0555260246,0.0024128093,0.0956711004,2.675,0.445,557.2639266,17.922103996,174.97866282,0.0213461796,0.0631589119,0,0.0061646881,0.001578902,0.0012570784,0.0037194339,0,0.000363039,0.0000929817,0.0140481741,0.0068324191,0.0004719091,0.0089901406,0.2121505665,0.0237711837,0.0097973127,0.0138415839,0,0.0003883982,0.000130369,0.0005939122,0.0008835857,0,0.0000402321,9.216078E-6
AQUE,2020-01-07,0.1272507033,0.0478416755,0.0022838819,0.2782438721,1.93,0.27,511.5362124,13.010899452,146.30525889,0.0198042052,0.0446577801,0,0.0086586687,0.0015576779,0.0010216692,0.0023038279,0,0.0004466877,0.0000803583,0.0169908484,0.0074316562,0.0004801072,0.0133394352,0.1976601421,0.0138929544,0.0082653764,0.009706048,0,0.0005282849,0.0001200973,0.0004425866,0.0005456991,0,0.0000527794,8.5995733E-6
AQUE,2020-02-06,0.1046968779,0.0384667011,0.002294539,0.276467734,1.59,0.195,534.25910454,12.689969751,146.35088176,0.0135155036,0.0229753009,0,0.0103953876,0.0017767944,0.0005809495,0.0009875687,0,0.0004468346,0.0000763736,0.0142377355,0.0058633183,0.0004959548,0.0186722459,0.162468426,0.0115745866,0.0073266268,0.0059674888,0,0.0006603861,0.0001379842,0.0003258847,0.0002814271,0,0.0000564161,8.9406315E-6
AQUE,2020-03-03,0.0974974285,0.0263635674,0.0009380098,0.2242787563,1.78,0.14,589.78933093,15.716031285,172.91369379,0,0.0080054396,0,0.009600924,0.002152131,0,0.0002564541,0,0.0003075654,0.0000689435,0.0135581546,0.0039872199,0.0001936176,0.0168191413,0.1903665895,0.008402168,0,0.0023184591,0,0.000611501,0.0001786741,0,0.0000796381,0,0.0000413302,8.5000382E-6
AQUE,2020-07-10,0.4116977816,0.1152512447,0.009495559,0.550992821,4.085,0.165,774.8796936,14.0404887,208.81797388,0.0007388386,0.0151347911,0,0.0104772204,0.0035309788,0.0000445205,0.0009119841,0,0.0006313307,0.0002127678,0.0574847828,0.0177227172,0.0020614007,0.0167880134,0.4313227832,0.0089534063,0.0007471863,0.0036492286,0,0.0007568664,0.0002852817,0.0000451398,0.0002489866,0,0.0000845327,0.000025617
AQUE,2020-08-07,0.3902974793,0.0990338213,0.005494944,0.565451564,3.555,0.165,787.99354525,13.089703658,210.20133271,0,0.0060216512,0,0.0121577849,0.0039281943,0,0.0006439413,0,0.0013001251,0.0004200719,0.0624374037,0.0173574224,0.0012350346,0.0192005184,0.4097696075,0.0101412196,0,0.0015419758,0,0.0010120488,0.0002628178,0,0.0001818719,0,0.0001829858,0.000049789
AQUE,2020-09-01,0.3366047191,0.0960698687,0.0045240798,0.4879131466,3.52,0.175,775.88140236,19.784627552,218.90714591,0,0.012102271,0,0.0120997198,0.0037996699,0,0.001180508,0,0.0011802592,0.0003706363,0.050603246,0.0157210671,0.0010463606,0.0255390052,0.3661928807,0.0097375301,0,0.0030313531,0,0.0009847084,0.0002769436,0,0.0003284924,0,0.0001761678,0.000048068
AQUE,2020-10-06,0.2369680511,0.0608568302,0.0032223732,0.3650426902,2.925,0.155,701.63603062,42.914116361,241.57484331,0.0019712249,0.0241279941,0,0.0116587371,0.003332751,0.0001520372,0.0018609504,0,0.0008992182,0.0002570493,0.033338663,0.0094972095,0.0007030333,0.0159643402,0.3071880608,0.009905406,0.00197014,0.0059642046,0,0.0008683351,0.0002496043,0.0001548869,0.0005173978,0,0.0001258685,0.0000312353
AQUE,2020-11-02,0.2288300698,0.0712178573,0.0019740365,0.3260606094,2.915,0.175,618.49478932,76.175812482,238.69208363,0,0.0146460177,0.000080614,0.0112629597,0.0028392338,0,0.0009651968,5.3125982E-6,0.0007422477,0.0001871102,0.0305883098,0.0106166249,0.0004006909,0.0171380539,0.2964285366,0.0093166215,0,0.0037161686,0.0000237543,0.0007669349,0.000227825,0,0.0002646441,1.5219821E-6,0.0000942276,0.0000226062
AQUE,2020-12-04,0.1510998896,0.0381215778,0.0025947193,0.4071534164,1.81,0.15,558.94275308,23.848601324,169.42014403,0.0105147574,0.0464939112,0,0.0114341737,0.0025547883,0.0005568318,0.002462186,0,0.0006055215,0.0001352944,0.0193164331,0.0055656305,0.0005393115,0.0240018525,0.1602342141,0.0075560091,0.0052128316,0.0111571106,0,0.0007897022,0.0002022366,0.0002792506,0.0006420753,0,0.0000741399,0.0000157018
AQUE,2021-01-06,0.0255411183,0.0065817508,0.0004397668,0.3427444167,0.405,0.07,510.88552899,10.226717432,138.48980319,0.0187587639,0.0510519441,0,0.0109396099,0.0028204643,0.0003368375,0.0009167026,0,0.0001964346,0.000050645,0.0039667352,0.0011114092,0.0000963265,0.0489736237,0.0413659158,0.0051899277,0.0086773663,0.0125221175,0,0.000820141,0.000228396,0.0001590222,0.0002483985,0,0.000027903,6.133255E-6
AQUE,2021-02-05,0.0123799642,0.0032625054,0.0002212832,0.3088230107,0.195,0.015,532.47048779,9.7289846168,138.16525304,0.0106151244,0.0434798176,0,0.0101526651,0.0026600498,0.0000502051,0.0002056413,0,0.0000480179,0.0000125809,0.0022333563,0.0006297086,0.00005348,0.0142726437,0.0262277458,0.0010037825,0.0066475552,0.0122427719,0,0.000749232,0.0002261114,0.0000327371,0.0000629825,0,7.5197685E-6,1.8377216E-6
AQUE,2021-03-04,0.0204556479,0.0058324002,0.0004744903,0.2915832474,0.365,0.035,591.12274431,13.693629315,163.65804421,0.0039022413,0.0050919402,0.0013337807,0.0096307163,0.0025854789,0.0000172625,0.0000225254,5.9002933E-6,0.0000426037,0.0000114375,0.0032573711,0.0010211246,0.0001081568,0.0422611422,0.0341896256,0.001756221,0.0040846499,0.0015554729,0.0003710005,0.0006683943,0.0002165849,0.0000184841,7.5449113E-6,1.6523541E-6,6.3876796E-6,1.6098527E-6
AQUE,2021-04-02,0.0150015757,0.0046262109,0.000378392,0.4002046609,0.21,0.02,701.37730907,13.846288222,193.9675443,0.012299136,0.0421143766,0,0.0101073651,0.0027561511,0.0000640298,0.000219249,0,0.0000526193,0.0000143486,0.0022828823,0.0007679629,0.0000814004,0.0340899249,0.0225540884,0.0011287885,0.0076459167,0.0130046015,0,0.0007386567,0.000218692,0.000041094,0.0000739237,0,7.7012759E-6,1.9698837E-6
AQUE,2021-05-06,0.0145417541,0.0040407159,0.0002615511,0.1090724193,0.62,0.245,776.62277373,14.505908758,217.24377191,0.0039273939,0.0066025658,0,0.0085067879,0.0027345879,0.0000169933,0.0000285684,0,0.0000368077,0.0000118322,0.0019309331,0.0006051887,0.0000550015,0.0326319261,0.0581444803,0.0130599924,0.004305053,0.0024326348,0,0.0005827126,0.0002144402,0.0000189337,0.0000110191,0,5.0278583E-6,1.5451324E-6
AQUE,2021-06-10,0.0747903079,0.0241820775,0.001889151,0.1587003771,1.715,0.605,825.81257436,13.889975896,212.3108852,0,0.0065759603,0,0.0067987614,0.0022808831,0,0.0000740272,0,0.0000765354,0.0000256765,0.0073095073,0.0028856881,0.0003606095,0.0174629066,0.125332797,0.0281185311,0,0.0019737581,0,0.0004743351,0.0001987402,0,0.0000233003,0,9.6310028E-6,2.7646183E-6
AQUE,2021-07-08,0.0818891102,0.0238803742,0.0012810531,0.202131715,1.555,0.435,787.47856339,15.39013719,205.48563158,0,0.0029608895,0,0.0082223185,0.0023764667,0,0.0000711529,0,0.0001975898,0.0000571087,0.0086972169,0.0030226441,0.0002505866,0.0129278904,0.1222397536,0.0204047043,0,0.0009897596,0,0.0005027059,0.0001888345,0,0.0000245662,0,0.0000219616,5.4939097E-6
AQUE,2021-08-06,0.077779311,0.0246956504,0.0012558203,0.168738509,1.765,0.46,789.28478544,23.830609061,226.99130935,0.0202685057,0.0558997897,0,0.0082341829,0.0024766719,0.0004922355,0.0013575673,0,0.0001999732,0.0000601478,0.0088356662,0.0032835458,0.0002500287,0.0211849924,0.1429699256,0.0195776225,0.0114650049,0.0162703693,0,0.0005046059,0.0001931646,0.0002810777,0.0004136753,0,0.0000227237,6.0705125E-6
AQUE,2021-09-07,0.0700915665,0.02061683,0.0006208046,0.1011748656,1.715,0.43,767.95792111,33.500021078,245.92887739,0.0306509142,0.0767051489,0,0.007479746,0.0023812587,0.0006925548,0.0017331463,0,0.0001690042,0.0000538043,0.0070157014,0.0025626302,0.0001199692,0.0079585151,0.1270423743,0.0182508942,0.0160071519,0.0190557119,0,0.0004653758,0.0001825321,0.0003744742,0.0004629321,0,0.0000200407,5.2957648E-6
AQUE,2021-10-07,0.0446916895,0.0138941927,0.0004490062,0.0259349386,1.085,0.23,694.82443868,29.951098818,226.4320842,0.0039261012,0.031588841,0,0.006380116,0.0021745943,0.0000668811,0.0005381159,0,0.0001086853,0.0000370442,0.004579417,0.0016964993,0.0000868284,0.0034563413,0.0791987841,0.0096555918,0.0042606427,0.0093334442,0,0.0003710903,0.0001790104,0.0000734948,0.0001643195,0,0.000011458,3.6284455E-6
AQUE,2021-11-08,0.0555566096,0.0142070121,0.0008196951,0.2397376352,0.875,0.165,612.01605794,28.291865774,188.38264294,0.0216608494,0.0487722003,0,0.0075981733,0.0023102344,0.0003043354,0.0006852505,0,0.0001067545,0.0000324588,0.0067274174,0.0019777757,0.0001675926,0.0198059808,0.0733812782,0.008341457,0.0114008676,0.0147289578,0,0.0004407423,0.0001924079,0.0001613196,0.000217997,0,0.0000120485,3.4712122E-6
AQUE,2021-12-01,0.0619971901,0.0171743085,0.0006371181,0.1955641083,1.115,0.185,555.17058376,22.052546801,177.64529675,0,0.0045458765,0,0.0094001815,0.002479218,0,0.0000711147,0,0.0001470544,0.0000387844,0.0067591731,0.0022259396,0.0001222901,0.0164661937,0.0893842487,0.008982517,0,0.0013724055,0,0.0005979169,0.0001976923,0,0.0000224591,0,0.0000168478,4.0780739E-6
AQUE,2022-01-07,0.0545688603,0.0152180023,0.0011930488,0.4633808132,0.59,0.075,511.302751,11.388660751,141.04951241,0.0086068576,0.0335434532,0,0.0105262558,0.0024288512,0.0001392284,0.0005426138,0,0.0001702774,0.0000392902,0.0074330568,0.0023979256,0.0002611509,0.0352239594,0.057191376,0.0042782951,0.0055726155,0.008850714,0,0.0007252113,0.0001923776,0.0000906185,0.0001540045,0,0.0000215299,4.3865727E-6
AQUE,2022-02-01,0.048289039,0.0131245302,0.000609445,0.3356349346,0.625,0.085,528.35904204,18.761186874,156.24101881,0,0.0185937482,0,0.0112481835,0.0026848142,0,0.0002630171,0,0.0001591107,0.0000379779,0.0062777399,0.0019272437,0.0001280111,0.0232104996,0.0579585351,0.0055607658,0,0.0054626734,0,0.0008103731,0.0002116371,0,0.0000824016,0,0.0000208744,4.5761704E-6
AQUE,2022-03-09,0.0914069487,0.0249401731,0.0019784416,0.5014936575,1.05,0.085,597.50449882,25.83560795,192.24168301,0,0.0080968265,0,0.0110347194,0.0030423156,0,0.0001490182,0,0.0002030887,0.0000559924,0.011921052,0.0036625671,0.0004116266,0.0326928698,0.0999510598,0.0053523794,0,0.002369449,0,0.0008231361,0.0002275652,0,0.0000468118,0,0.0000264089,6.2812605E-6
AQUE,2022-04-07,0.0415788664,0.0112971274,0.0009992902,0.3397119027,0.665,0.055,717.81905423,21.724924284,214.65839457,0.0062869502,0.029949376,0.0002901172,0.0108723096,0.0033761489,0.0001083088,0.0005159547,4.9980121E-6,0.0001873034,0.0000581628,0.007703674,0.0022234049,0.0002479673,0.0309042427,0.0923392291,0.0044945806,0.0049291094,0.0078654827,0.000052303,0.0008255644,0.0002626232,0.0000863989,0.0001494232,1.1012178E-6,0.0000263942,7.2683696E-6
AQUE,2022-05-03,0.1434302273,0.0368650837,0.0033683027,0.5002210454,1.505,0.085,775.67336314,33.609360208,252.56869425,0,0.0001704319,0,0.0112009766,0.0037822863,0,3.6843966E-6,0,0.0002421427,0.0000817654,0.0223385755,0.0062608956,0.000770148,0.0285466505,0.1672602881,0.0059013876,0,0.0000454199,0,0.0008705158,0.0003023848,0,1.1141484E-6,0,0.0000362846,0.0000112947
AQUE,2022-06-02,0.1612181989,0.042823147,0.0040962714,0.6499618976,1.34,0.045,839.50606362,19.904755957,234.17088444,0,0.0064460042,0,0.0123198971,0.0042764068,0,0.000256356,0,0.0004899593,0.0001700717,0.0319536057,0.0089536578,0.0010693561,0.0341283798,0.1593971169,0.0029651457,0,0.001736667,0,0.0010704171,0.0003181483,0,0.0000790131,0,0.00007978,0.0000245074
AQUE,2022-07-07,0.1597088457,0.0454934044,0.0025733972,0.5515352573,1.735,0.095,783.59990449,23.27354806,224.36019929,0,0.0052067669,0.0000126334,0.0121382247,0.00396605,0,0.0002298518,5.577013E-7,0.0005358397,0.0001750805,0.0253303572,0.0079245301,0.0005794424,0.0406517051,0.1944885949,0.0048243934,0,0.0013890842,4.7950853E-6,0.0011390206,0.0002866381,0,0.0000706158,2.0377562E-7,0.0000894157,0.0000257073
AQUE,2022-08-05,0.1577916376,0.0449872827,0.0025655009,0.4640586725,1.82,0.08,789.57639953,25.784136355,236.26667062,0,0.0048828479,0,0.0116229312,0.0035895925,0,0.0002208994,0,0.0005258199,0.0001623927,0.0270482515,0.0083462117,0.0005941904,0.0376811027,0.1941836337,0.0034446524,0,0.0013466849,0,0.0009542196,0.000262587,0,0.0000662919,0,0.0000798821,0.0000222878
AQUE,2022-09-01,0.209038891,0.0540155775,0.0038965581,0.4915316009,2.28,0.11,776.56076751,32.111907042,253.71923138,0,0.0058486411,0,0.011657136,0.0037022285,0,0.0002887118,0,0.0005754418,0.0001827565,0.0323972475,0.0093681093,0.0008974694,0.0371115535,0.2283920126,0.0047118982,0,0.0015442101,0,0.000943777,0.0002782299,0,0.0000848537,0,0.0000912556,0.0000246582
AQUE,2022-10-13,0.0779389601,0.0253287839,0.0014078997,0.153182137,1.49,0.105,697.3435509,50.194315269,259.22753984,0.0019057788,0.0204525287,0.0003722934,0.0095951025,0.003257682,0.0000721886,0.0007747173,0.000014102,0.000363451,0.0001233971,0.010447732,0.0038125548,0.0002867507,0.0162213779,0.1371655323,0.0046631284,0.001953288,0.0056697067,0.0000810148,0.0006867318,0.0002586897,0.0000742388,0.0002316162,3.5778252E-6,0.000050888,0.0000169441
AQUE,2022-11-10,0.1303613502,0.0391174062,0.0027396273,0.4308977308,1.4,0.105,596.86645494,74.430231047,243.04008872,0.0031075492,0.0204489629,0,0.0096975954,0.0025650952,0.0000985878,0.0006487485,0,0.0003076587,0.0000813783,0.0211760187,0.006958431,0.000648209,0.0350985294,0.1531397742,0.005153171,0.0032462302,0.0054761787,0,0.0006524697,0.0002092618,0.0001031922,0.000192382,0,0.0000439787,0.0000111231
AQUE,2022-12-08,0.0830111219,0.0267213917,0.0015587448,0.4650851734,0.945,0.1,544.70966213,27.948619931,184.35668199,0,0.0072634606,0,0.0117280666,0.0025565263,0,0.0002362562,0,0.0003814749,0.0000831553,0.0138881728,0.004791943,0.0003670235,0.055778425,0.0896871295,0.0047323348,0,0.0020496556,0,0.0008894342,0.0001955632,0,0.0000733566,0,0.0000610789,0.0000125439
AQUE,2023-01-24,0.0010949989,-99999,-99999,0,0.04,0.01,514.03597119,13.836482255,142.02942961,0.0528703543,0.0939042378,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0002477397,-99999,-99999,0,0.0056556678,0.0008090434,0.0081610942,0.0268459565,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-02-17,0,-99999,-99999,-99999,0,0,566.95491587,33.976355518,167.07082141,-99999,0.0288811325,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,0.0201937249,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-03-17,0,-99999,-99999,-99999,0,0,638.52731188,26.888402354,194.77828355,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-04-11,0,-99999,-99999,-99999,0,0,728.32156571,56.687698567,258.77313413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-05-02,0,-99999,-99999,-99999,0,0,774.29271776,85.053003265,282.59645268,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-06-13,0,-99999,-99999,-99999,0,0,817.52124351,47.072248018,248.88169311,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-07-06,0,-99999,-99999,-99999,0,0,797.7206522,34.716725753,218.58148601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-08-04,0,-99999,-99999,-99999,0,0,788.59676377,62.486425183,261.95334889,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-09-07,0,-99999,-99999,-99999,0,0,769.90577187,53.06921042,262.02130299,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2023-10-02,0,-99999,-99999,-99999,0,0,699.51569746,19.098532548,202.08181878,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
