Site,Plant_ID,date,Total_fronds,New_fronds
AQUE,AQ543,2021-03-04,21,6
AQUE,AQ543,2021-04-02,27,10
AQUE,AQ543,2021-05-06,28,8
AQUE,AQ543,2021-06-10,32,9
AQUE,AQ543,2021-07-08,36,6
AQUE,AQ543,2021-08-06,0,-99999
AQUE,AQ544,2021-06-10,4,-99999
AQUE,AQ544,2021-07-08,4,0
AQUE,AQ544,2021-08-06,0,-99999
AQUE,AQ545,2021-06-10,5,-99999
AQUE,AQ545,2021-07-08,6,1
AQUE,AQ545,2021-08-06,0,0
AQUE,AQ546,2021-06-10,6,-99999
AQUE,AQ546,2021-08-06,6,1
AQUE,AQ546,2021-09-07,0,-99999
AQUE,AQ547,2021-08-06,5,-99999
AQUE,AQ547,2021-09-07,7,2
AQUE,AQ547,2021-10-07,4,3
AQUE,AQ547,2021-11-08,22,-99999
AQUE,AQ547,2021-12-01,29,7
AQUE,AQ547,2022-01-07,35,12
AQUE,AQ547,2022-02-01,42,9
AQUE,AQ547,2022-03-09,52,16
AQUE,AQ547,2022-04-07,60,12
AQUE,AQ547,2022-05-03,74,15
AQUE,AQ547,2022-06-02,78,20
AQUE,AQ547,2022-07-07,88,28
AQUE,AQ547,2022-08-05,92,18
AQUE,AQ547,2022-09-01,97,16
AQUE,AQ547,2022-10-13,82,34
AQUE,AQ547,2022-11-10,83,25
AQUE,AQ547,2022-12-08,86,6
AQUE,AQ547,2023-01-24,0,0
AQUE,AQ548,2021-02-05,20,-99999
AQUE,AQ548,2021-03-04,20,4
AQUE,AQ548,2021-04-02,25,8
AQUE,AQ548,2021-05-06,26,12
AQUE,AQ548,2021-06-10,37,13
AQUE,AQ548,2021-09-07,29,9
AQUE,AQ548,2021-10-07,27,6
AQUE,AQ548,2021-11-08,62,-99999
AQUE,AQ548,2021-12-01,60,14
AQUE,AQ548,2022-01-07,0,-99999
AQUE,AQ549,2021-12-01,48,-99999
AQUE,AQ549,2022-01-07,0,-99999
AQUE,AQ550,2021-08-06,7,-99999
AQUE,AQ550,2021-09-07,8,3
AQUE,AQ550,2021-10-07,9,4
AQUE,AQ550,2021-11-08,10,3
AQUE,AQ550,2021-12-01,11,2
AQUE,AQ550,2022-01-07,12,5
AQUE,AQ550,2022-02-01,15,4
AQUE,AQ550,2022-03-09,19,9
AQUE,AQ550,2022-04-07,0,-99999
AQUE,AQ551,2021-09-07,4,-99999
AQUE,AQ551,2021-10-07,6,2
AQUE,AQ552,2021-09-07,6,-99999
AQUE,AQ552,2021-10-07,7,2
AQUE,AQ553,2021-09-07,4,-99999
AQUE,AQ553,2021-10-07,7,4
AQUE,AQ553,2021-11-08,8,4
AQUE,AQ553,2021-12-01,8,2
AQUE,AQ553,2022-01-07,11,3
AQUE,AQ553,2022-02-01,13,4
AQUE,AQ553,2022-03-09,17,6
AQUE,AQ553,2022-04-07,21,5
AQUE,AQ553,2022-05-03,32,11
AQUE,AQ553,2022-06-02,40,14
AQUE,AQ553,2022-07-07,52,15
AQUE,AQ553,2022-08-05,58,10
AQUE,AQ553,2022-09-01,53,10
AQUE,AQ553,2022-10-13,0,0
AQUE,AQ554,2021-09-07,5,-99999
AQUE,AQ554,2021-10-07,6,3
AQUE,AQ554,2021-11-08,0,-99999
AQUE,AQ555,2021-09-07,4,-99999
AQUE,AQ555,2021-10-07,4,1
AQUE,AQ555,2021-11-08,5,1
AQUE,AQ555,2021-12-01,5,0
AQUE,AQ555,2022-01-07,0,-99999
AQUE,AQ558,2021-10-07,4,-99999
AQUE,AQ559,2021-10-07,6,-99999
AQUE,AQ561,2022-01-07,3,-99999
AQUE,AQ561,2022-02-01,6,3
AQUE,AQ561,2022-03-09,9,5
AQUE,AQ561,2022-04-07,16,7
AQUE,AQ561,2022-05-03,24,8
AQUE,AQ561,2022-06-02,29,6
AQUE,AQ561,2022-07-07,50,22
AQUE,AQ561,2022-08-05,58,12
AQUE,AQ561,2022-09-01,57,16
AQUE,AQ561,2022-10-13,66,16
AQUE,AQ561,2022-11-10,47,12
AQUE,AQ561,2022-12-08,35,6
AQUE,AQ561,2023-01-24,0,0
AQUE,AQ562,2021-11-08,42,-99999
AQUE,AQ562,2021-12-01,48,8
AQUE,AQ562,2022-01-07,55,12
AQUE,AQ562,2022-02-01,56,8
AQUE,AQ562,2022-03-09,102,60
AQUE,AQ562,2022-04-07,0,-99999
AQUE,AQ563,2021-11-08,10,-99999
AQUE,AQ563,2021-12-01,11,1
AQUE,AQ563,2022-01-07,17,6
AQUE,AQ563,2022-02-01,7,-99999
AQUE,AQ563,2022-03-09,7,3
AQUE,AQ563,2022-04-07,12,6
AQUE,AQ563,2022-05-03,20,8
AQUE,AQ563,2022-06-02,23,9
AQUE,AQ563,2022-07-07,26,8
AQUE,AQ563,2022-08-05,29,6
AQUE,AQ563,2022-09-01,32,8
AQUE,AQ563,2022-10-13,37,16
AQUE,AQ563,2022-11-10,40,10
AQUE,AQ563,2022-12-08,39,10
AQUE,AQ563,2023-01-24,0,0
AQUE,AQ564,2021-11-08,11,-99999
AQUE,AQ564,2021-12-01,10,1
AQUE,AQ564,2022-01-07,16,7
AQUE,AQ564,2022-02-01,15,2
AQUE,AQ564,2022-03-09,20,8
AQUE,AQ564,2022-04-07,18,4
AQUE,AQ564,2022-05-03,27,9
AQUE,AQ564,2022-06-02,36,9
AQUE,AQ564,2022-07-07,38,8
AQUE,AQ564,2022-08-05,39,4
AQUE,AQ564,2022-09-01,45,10
AQUE,AQ564,2022-10-13,32,7
AQUE,AQ564,2022-11-10,30,8
AQUE,AQ564,2022-12-08,36,6
AQUE,AQ564,2023-01-24,0,0
AQUE,AQ565,2021-12-01,5,-99999
AQUE,AQ565,2022-01-07,7,3
AQUE,AQ565,2022-02-01,6,1
AQUE,AQ565,2022-03-09,10,5
AQUE,AQ565,2022-04-07,19,9
AQUE,AQ565,2022-05-03,26,7
AQUE,AQ565,2022-06-02,28,8
AQUE,AQ565,2022-07-07,28,12
AQUE,AQ565,2022-08-05,48,22
AQUE,AQ565,2022-09-01,50,8
AQUE,AQ565,2022-10-13,49,22
AQUE,AQ565,2022-11-10,60,16
AQUE,AQ565,2022-12-08,55,14
AQUE,AQ565,2023-01-24,0,0
AQUE,AQ566,2022-04-07,3,-99999
AQUE,AQ566,2022-05-03,5,2
AQUE,AQ566,2022-06-02,8,5
AQUE,AQ566,2022-07-07,12,4
AQUE,AQ566,2022-08-05,13,3
AQUE,AQ566,2022-09-01,16,3
AQUE,AQ566,2022-10-13,14,6
AQUE,AQ566,2022-11-10,0,-99999
AQUE,AQ567,2022-04-07,28,-99999
AQUE,AQ567,2022-05-03,35,8
AQUE,AQ567,2022-06-02,39,9
AQUE,AQ567,2022-07-07,50,16
AQUE,AQ567,2022-08-05,54,14
AQUE,AQ567,2022-09-01,58,7
AQUE,AQ567,2022-10-13,53,22
AQUE,AQ567,2022-11-10,52,8
AQUE,AQ567,2022-12-08,48,16
AQUE,AQ567,2023-01-24,1,1
AQUE,AQ567,2023-02-17,0,-99999
AQUE,AQ568,2022-05-03,21,-99999
AQUE,AQ568,2022-06-02,31,12
AQUE,AQ568,2022-07-07,40,14
AQUE,AQ568,2022-08-05,42,10
AQUE,AQ568,2022-09-01,48,11
AQUE,AQ568,2022-10-13,49,21
AQUE,AQ568,2022-11-10,52,12
AQUE,AQ568,2022-12-08,49,8
AQUE,AQ568,2023-01-24,0,0
AQUE,AQ6,2002-05-15,6,-99999
AQUE,AQ6,2002-06-13,2,0
AQUE,AQ6,2002-07-11,1,0
AQUE,AQ601,2022-11-10,10,-99999
AQUE,AQ601,2022-12-08,13,3
AQUE,AQ601,2023-01-24,0,-99999
AQUE,AQ602,2023-12-11,14,-99999
AQUE,AQ602,2024-01-09,14,8
AQUE,AQ602,2024-02-13,0,0
AQUE,AQ603,2023-12-11,10,-99999
AQUE,AQ603,2024-01-09,0,0
AQUE,AQ61,2004-03-12,9,-99999
AQUE,AQ61,2004-04-07,11,2
AQUE,AQ62,2004-03-12,13,-99999
AQUE,AQ62,2004-04-07,14,5
AQUE,AQ62,2004-05-07,18,7
AQUE,AQ62,2004-06-21,27,13
AQUE,AQ62,2004-07-07,25,3
AQUE,AQ62,2004-08-03,25,6
AQUE,AQ62,2004-09-01,29,6
AQUE,AQ62,2004-10-06,31,12
AQUE,AQ62,2004-11-03,33,8
AQUE,AQ62,2004-12-01,30,7
AQUE,AQ63,2004-03-12,10,-99999
AQUE,AQ63,2004-04-07,11,2
AQUE,AQ63,2004-05-07,12,5
AQUE,AQ63,2004-06-21,16,7
AQUE,AQ63,2004-07-07,19,4
AQUE,AQ63,2004-08-03,19,4
AQUE,AQ63,2004-09-01,16,3
AQUE,AQ63,2004-10-06,16,8
AQUE,AQ63,2004-11-03,14,2
AQUE,AQ63,2004-12-01,15,4
AQUE,AQ64,2004-03-12,49,-99999
AQUE,AQ64,2004-04-07,34,9
AQUE,AQ65,2004-03-12,5,-99999
AQUE,AQ65,2004-04-07,4,2
AQUE,AQ65,2004-05-07,7,3
AQUE,AQ66,2004-03-12,15,-99999
AQUE,AQ66,2004-04-07,18,6
AQUE,AQ66,2004-05-07,15,3
AQUE,AQ66,2004-06-21,15,5
AQUE,AQ66,2004-07-07,16,3
AQUE,AQ66,2004-08-03,3,0
AQUE,AQ67,2004-03-12,8,-99999
AQUE,AQ67,2004-04-07,6,3
AQUE,AQ68,2004-03-12,20,-99999
AQUE,AQ68,2004-04-07,21,5
AQUE,AQ68,2004-05-07,27,7
AQUE,AQ69,2004-03-12,17,-99999
AQUE,AQ69,2004-04-07,17,6
AQUE,AQ7,2002-05-15,10,-99999
AQUE,AQ7,2002-06-13,13,3
AQUE,AQ7,2002-07-11,14,4
AQUE,AQ7,2002-08-07,14,4
AQUE,AQ7,2002-09-04,17,6
AQUE,AQ7,2002-10-09,24,9
AQUE,AQ7,2002-11-20,22,7
AQUE,AQ7,2002-12-06,21,2
AQUE,AQ7,2003-01-14,25,10
AQUE,AQ7,2003-02-21,36,18
AQUE,AQ7,2003-03-05,37,7
AQUE,AQ7,2003-04-15,46,19
AQUE,AQ7,2003-05-13,54,18
AQUE,AQ7,2003-06-04,67,24
AQUE,AQ7,2003-07-02,72,15
AQUE,AQ7,2003-08-08,86,25
AQUE,AQ7,2003-09-04,96,28
AQUE,AQ7,2003-11-06,74,23
AQUE,AQ7,2003-12-08,58,10
AQUE,AQ7,2004-01-07,45,14
AQUE,AQ7,2004-02-12,18,7
AQUE,AQ8,2002-05-15,12,-99999
AQUE,AQ8,2002-06-13,11,3
AQUE,AQ8,2002-07-11,14,5
AQUE,AQ8,2002-08-07,14,3
AQUE,AQ8,2002-09-04,17,4
AQUE,AQ8,2002-10-09,18,5
AQUE,AQ8,2002-11-20,22,10
AQUE,AQ8,2002-12-06,23,1
AQUE,AQ8,2003-01-14,14,4
AQUE,AQ8,2003-02-21,17,4
AQUE,AQ8,2003-03-05,19,3
AQUE,AQ8,2003-04-15,23,11
AQUE,AQ8,2003-05-13,25,5
AQUE,AQ8,2003-06-04,26,3
AQUE,AQ8,2003-07-02,24,6
AQUE,AQ8,2003-08-08,31,12
AQUE,AQ8,2003-09-04,39,11
AQUE,AQ8,2003-11-06,33,13
AQUE,AQ8,2003-12-08,29,7
AQUE,AQ8,2004-01-07,24,8
AQUE,AQ9,2002-05-15,9,-99999
AQUE,AQ9,2002-06-13,5,0
AQUE,AQ9,2002-07-11,4,0
AQUE,AQ900,2018-07-10,15,-99999
AQUE,AQ900,2018-08-06,16,3
AQUE,AQ900,2018-09-06,19,6
AQUE,AQ900,2018-10-05,21,7
AQUE,AQ900,2018-11-01,0,-99999
AQUE,AQ901,2019-01-03,23,-99999
AQUE,AQ901,2019-02-08,14,4
AQUE,AQ901,2019-03-05,18,4
AQUE,AQ901,2019-04-04,21,6
AQUE,AQ901,2019-05-02,32,17
AQUE,AQ901,2019-06-06,44,14
AQUE,AQ901,2019-07-02,43,8
AQUE,AQ901,2019-08-05,41,0
AQUE,AQ901,2019-09-06,37,6
AQUE,AQ901,2019-10-03,0,0
AQUE,AQ902,2021-11-08,9,-99999
AQUE,AQ902,2021-12-01,12,3
AQUE,AQ902,2022-01-07,6,1
AQUE,AQ902,2022-02-01,13,7
AQUE,AQ902,2022-03-09,19,8
AQUE,AQ902,2022-04-07,17,5
AQUE,AQ902,2022-05-03,23,6
AQUE,AQ902,2022-06-02,32,14
AQUE,AQ902,2022-07-07,38,14
AQUE,AQ902,2022-08-05,36,4
AQUE,AQ902,2022-09-01,48,12
AQUE,AQ902,2022-10-13,38,10
AQUE,AQ902,2022-11-10,40,16
AQUE,AQ902,2022-12-08,41,6
AQUE,AQ902,2023-01-24,0,0
AQUE,AQ904,2022-02-01,0,-99999
AQUE,AQ906,2022-01-07,22,-99999
AQUE,AQ906,2022-02-01,23,3
AQUE,AQ906,2022-03-09,31,15
AQUE,AQ906,2022-04-07,28,5
AQUE,AQ906,2022-05-03,46,18
AQUE,AQ906,2022-06-02,58,20
AQUE,AQ906,2022-07-07,64,16
AQUE,AQ906,2022-08-05,76,16
AQUE,AQ906,2022-09-01,68,14
AQUE,AQ906,2022-10-13,71,18
AQUE,AQ906,2022-11-10,70,16
AQUE,AQ906,2022-12-08,70,5
AQUE,AQ906,2023-01-24,0,0
AQUE,AQ907,2022-03-09,18,-99999
AQUE,AQ907,2022-04-07,21,4
AQUE,AQ907,2022-05-03,31,10
AQUE,AQ907,2022-06-02,40,10
AQUE,AQ907,2022-07-07,46,10
AQUE,AQ907,2022-08-05,50,9
AQUE,AQ907,2022-09-01,54,12
AQUE,AQ907,2022-10-13,32,14
AQUE,AQ907,2022-11-10,24,7
AQUE,AQ907,2022-12-08,24,6
AQUE,AQ907,2023-01-24,0,0
AQUE,AQ908,2022-03-09,5,-99999
AQUE,AQ908,2022-04-07,9,4
AQUE,AQ908,2022-05-03,13,4
AQUE,AQ908,2022-06-02,19,8
AQUE,AQ908,2022-07-07,23,6
AQUE,AQ908,2022-08-05,29,11
AQUE,AQ908,2022-09-01,31,6
AQUE,AQ908,2022-10-13,38,15
AQUE,AQ908,2022-11-10,42,8
AQUE,AQ908,2022-12-08,50,8
AQUE,AQ908,2023-01-24,0,0
MOHK,MK10,2002-04-04,33,-99999
MOHK,MK10,2002-05-07,32,9
MOHK,MK10,2002-06-10,37,11
MOHK,MK10,2002-07-10,39,14
MOHK,MK10,2002-08-08,44,20
MOHK,MK10,2002-09-05,49,13
MOHK,MK10,2002-10-10,50,17
MOHK,MK10,2002-11-22,56,27
MOHK,MK10,2002-12-10,55,12
MOHK,MK10,2003-01-16,33,9
MOHK,MK10,2003-02-18,27,3
MOHK,MK10,2003-03-05,13,0
MOHK,MK10,2003-04-08,4,3
MOHK,MK100,2003-04-08,76,-99999
MOHK,MK100,2003-05-06,110,51
MOHK,MK100,2003-06-11,105,25
MOHK,MK100,2003-07-16,108,50
MOHK,MK100,2003-08-06,80,0
MOHK,MK100,2003-09-05,86,36
MOHK,MK100,2003-11-14,50,29
MOHK,MK100,2003-12-03,40,4
MOHK,MK100,2004-02-02,26,15
MOHK,MK100,2004-03-10,18,11
MOHK,MK100,2004-04-05,15,5
MOHK,MK100,2004-06-02,13,-99999
MOHK,MK100,2004-07-09,15,4
MOHK,MK100,2004-08-06,15,5
MOHK,MK100,2004-09-02,15,5
MOHK,MK100,2004-10-14,13,6
MOHK,MK100,2004-11-04,22,9
MOHK,MK100,2004-12-02,24,3
MOHK,MK101,2004-06-02,3,-99999
MOHK,MK101,2004-07-09,8,6
MOHK,MK101,2004-08-06,8,1
MOHK,MK101,2004-09-02,2,0
MOHK,MK102,2004-06-02,3,-99999
MOHK,MK102,2004-07-09,7,5
MOHK,MK102,2004-08-06,9,2
MOHK,MK102,2004-09-02,10,2
MOHK,MK102,2004-10-14,7,3
MOHK,MK102,2004-11-04,0,0
MOHK,MK11,2002-04-04,53,-99999
MOHK,MK11,2002-05-07,52,16
MOHK,MK11,2002-06-10,62,18
MOHK,MK11,2002-07-10,47,14
MOHK,MK11,2002-08-08,51,16
MOHK,MK11,2002-09-05,64,19
MOHK,MK11,2002-10-10,55,16
MOHK,MK110,2004-09-02,15,-99999
MOHK,MK110,2004-10-14,21,8
MOHK,MK110,2004-11-04,16,1
MOHK,MK110,2004-12-02,16,3
MOHK,MK111,2004-09-02,16,-99999
MOHK,MK111,2004-10-14,15,4
MOHK,MK111,2004-11-04,12,3
MOHK,MK111,2004-12-02,14,6
MOHK,MK112,2004-11-04,47,-99999
MOHK,MK112,2004-12-02,49,11
MOHK,MK113,2004-11-04,25,-99999
MOHK,MK113,2004-12-02,23,6
MOHK,MK118,2005-02-07,23,-99999
MOHK,MK118,2005-03-16,25,8
MOHK,MK118,2005-04-18,28,8
MOHK,MK118,2005-05-09,25,9
MOHK,MK118,2005-06-06,36,14
MOHK,MK118,2005-07-01,41,7
MOHK,MK118,2005-08-04,18,4
MOHK,MK118,2005-09-07,21,10
MOHK,MK118,2005-11-03,13,6
MOHK,MK118,2005-12-02,6,2
MOHK,MK119,2005-02-07,19,-99999
MOHK,MK119,2005-03-16,15,2
MOHK,MK119,2005-04-18,6,2
MOHK,MK119,2005-05-09,6,4
MOHK,MK119,2005-06-06,12,8
MOHK,MK119,2005-07-01,20,8
MOHK,MK119,2005-08-04,22,2
MOHK,MK119,2005-09-07,27,9
MOHK,MK119,2005-11-03,39,21
MOHK,MK119,2005-12-02,33,9
MOHK,MK12,2002-04-04,69,-99999
MOHK,MK12,2002-05-07,83,14
MOHK,MK12,2002-06-10,70,19
MOHK,MK12,2002-07-10,46,14
MOHK,MK12,2002-08-08,62,26
MOHK,MK12,2002-09-05,55,15
MOHK,MK12,2002-10-10,31,8
MOHK,MK120,2005-02-07,10,-99999
MOHK,MK120,2005-03-16,10,7
MOHK,MK120,2005-04-18,8,0
MOHK,MK120,2005-05-09,17,10
MOHK,MK120,2005-06-06,25,8
MOHK,MK120,2005-07-01,25,5
MOHK,MK120,2005-08-04,15,2
MOHK,MK120,2005-09-07,11,3
MOHK,MK120,2005-11-03,11,8
MOHK,MK120,2005-12-02,13,3
MOHK,MK120,2006-01-18,5,1
MOHK,MK120,2006-02-10,6,1
MOHK,MK120,2006-03-08,1,1
MOHK,MK121,2005-02-07,8,-99999
MOHK,MK121,2005-03-16,7,2
MOHK,MK121,2005-04-18,6,2
MOHK,MK121,2005-05-09,9,4
MOHK,MK121,2005-06-06,9,1
MOHK,MK121,2005-07-01,7,0
MOHK,MK122,2005-02-07,18,-99999
MOHK,MK123,2005-02-07,10,-99999
MOHK,MK123,2005-03-16,1,0
MOHK,MK123,2005-04-18,0,0
MOHK,MK124,2005-02-07,22,-99999
MOHK,MK125,2005-02-07,14,-99999
MOHK,MK125,2005-03-16,11,3
MOHK,MK125,2005-04-18,11,5
MOHK,MK125,2005-05-09,17,8
MOHK,MK125,2005-06-06,20,7
MOHK,MK125,2005-07-01,20,3
MOHK,MK125,2005-08-04,23,5
MOHK,MK125,2005-09-07,10,4
MOHK,MK125,2005-11-03,14,6
MOHK,MK125,2005-12-02,9,2
MOHK,MK125,2006-01-18,0,0
MOHK,MK126,2005-02-07,17,-99999
MOHK,MK127,2005-02-07,22,-99999
MOHK,MK127,2005-03-16,18,10
MOHK,MK127,2005-04-18,25,10
MOHK,MK127,2005-05-09,38,16
MOHK,MK127,2005-06-06,27,6
MOHK,MK127,2005-07-01,24,4
MOHK,MK127,2005-08-04,35,15
MOHK,MK127,2005-09-07,36,13
MOHK,MK128,2005-02-07,21,-99999
MOHK,MK128,2005-03-16,24,9
MOHK,MK128,2005-04-18,32,12
MOHK,MK128,2005-05-09,42,13
MOHK,MK128,2005-06-06,48,11
MOHK,MK128,2005-07-01,57,13
MOHK,MK128,2005-08-04,55,8
MOHK,MK128,2005-09-07,43,9
MOHK,MK128,2005-11-03,43,26
MOHK,MK128,2005-12-02,38,9
MOHK,MK128,2006-01-18,6,3
MOHK,MK128,2006-02-10,3,0
MOHK,MK128,2006-03-08,5,3
MOHK,MK129,2005-03-16,26,-99999
MOHK,MK129,2005-04-18,32,9
MOHK,MK129,2005-05-09,48,21
MOHK,MK129,2005-06-06,60,17
MOHK,MK129,2005-07-01,85,32
MOHK,MK129,2005-08-04,86,25
MOHK,MK129,2005-09-07,93,18
MOHK,MK129,2005-11-03,98,38
MOHK,MK129,2005-12-02,84,33
MOHK,MK13,2002-04-04,24,-99999
MOHK,MK13,2002-05-07,26,8
MOHK,MK13,2002-06-10,27,5
MOHK,MK13,2002-07-10,18,4
MOHK,MK13,2002-08-08,15,5
MOHK,MK13,2002-09-05,8,2
MOHK,MK13,2002-10-10,2,0
MOHK,MK130,2005-03-16,14,-99999
MOHK,MK130,2005-04-18,22,10
MOHK,MK130,2005-05-09,28,11
MOHK,MK130,2005-06-06,30,6
MOHK,MK130,2005-07-01,39,10
MOHK,MK130,2005-08-04,41,9
MOHK,MK130,2005-09-07,36,10
MOHK,MK130,2005-11-03,40,18
MOHK,MK130,2005-12-02,29,5
MOHK,MK130,2006-01-18,6,4
MOHK,MK130,2006-02-10,5,1
MOHK,MK130,2006-03-08,2,1
MOHK,MK130,2006-04-18,0,0
MOHK,MK131,2005-03-16,19,-99999
MOHK,MK131,2005-04-18,31,12
MOHK,MK131,2005-05-09,41,12
MOHK,MK131,2005-06-06,51,13
MOHK,MK131,2005-07-01,57,12
MOHK,MK131,2005-08-04,52,18
MOHK,MK131,2005-09-07,60,14
MOHK,MK131,2005-11-03,56,31
MOHK,MK131,2005-12-02,54,17
MOHK,MK131,2006-01-18,25,8
MOHK,MK131,2006-02-10,31,13
MOHK,MK131,2006-03-08,30,10
MOHK,MK131,2006-04-18,45,25
MOHK,MK131,2006-05-08,51,14
MOHK,MK131,2006-06-01,39,11
MOHK,MK131,2006-07-11,32,13
MOHK,MK131,2006-08-02,31,10
MOHK,MK131,2006-09-02,39,11
MOHK,MK132,2005-05-09,13,-99999
MOHK,MK132,2005-06-06,18,5
MOHK,MK132,2005-07-01,21,3
MOHK,MK132,2005-08-04,23,7
MOHK,MK132,2005-09-07,14,3
MOHK,MK132,2005-11-03,19,10
MOHK,MK132,2005-12-02,13,3
MOHK,MK133,2005-07-01,20,-99999
MOHK,MK133,2005-08-04,12,3
MOHK,MK133,2005-09-07,5,0
MOHK,MK134,2005-07-01,25,-99999
MOHK,MK134,2005-08-04,24,6
MOHK,MK134,2005-09-07,21,6
MOHK,MK134,2005-11-03,30,19
MOHK,MK134,2005-12-02,28,6
MOHK,MK134,2006-01-18,9,4
MOHK,MK134,2006-02-10,4,0
MOHK,MK134,2006-03-08,1,0
MOHK,MK134,2006-04-18,0,0
MOHK,MK135,2005-07-01,14,-99999
MOHK,MK135,2005-08-04,11,2
MOHK,MK135,2005-09-07,15,7
MOHK,MK135,2005-11-03,21,11
MOHK,MK135,2005-12-02,16,3
MOHK,MK136,2005-07-01,13,-99999
MOHK,MK136,2005-08-04,9,1
MOHK,MK136,2005-09-07,6,1
MOHK,MK136,2005-11-03,4,2
MOHK,MK137,2005-07-01,7,-99999
MOHK,MK137,2005-08-04,8,4
MOHK,MK137,2005-09-07,5,0
MOHK,MK137,2005-11-03,2,1
MOHK,MK138,2005-08-04,32,-99999
MOHK,MK138,2005-09-07,34,11
MOHK,MK138,2005-11-03,18,12
MOHK,MK138,2005-12-02,14,2
MOHK,MK139,2005-11-03,7,-99999
MOHK,MK139,2005-12-02,8,1
MOHK,MK139,2006-01-18,0,0
MOHK,MK14,2002-04-04,29,-99999
MOHK,MK14,2002-05-07,28,9
MOHK,MK14,2002-06-10,27,3
MOHK,MK14,2002-07-10,17,4
MOHK,MK14,2002-08-08,13,4
MOHK,MK14,2002-09-05,7,1
MOHK,MK14,2002-10-10,5,3
MOHK,MK140,2005-12-02,8,-99999
MOHK,MK141,2005-12-02,5,-99999
MOHK,MK141,2006-01-18,0,0
MOHK,MK142,2005-12-02,6,-99999
MOHK,MK142,2006-01-18,1,0
MOHK,MK142,2006-02-10,1,1
MOHK,MK143,2006-01-18,7,-99999
MOHK,MK143,2006-02-10,7,2
MOHK,MK143,2006-03-08,9,5
MOHK,MK143,2006-04-18,19,10
MOHK,MK143,2006-05-08,26,12
MOHK,MK143,2006-06-01,29,8
MOHK,MK143,2006-07-11,33,14
MOHK,MK143,2006-08-02,30,8
MOHK,MK143,2006-09-02,40,13
MOHK,MK143,2006-10-04,44,15
MOHK,MK143,2006-11-03,42,7
MOHK,MK143,2006-12-07,36,11
MOHK,MK144,2006-01-18,5,-99999
MOHK,MK144,2006-02-10,4,0
MOHK,MK144,2006-03-08,8,5
MOHK,MK144,2006-04-18,14,8
MOHK,MK144,2006-05-08,26,14
MOHK,MK144,2006-06-01,21,5
MOHK,MK144,2006-07-11,18,9
MOHK,MK144,2006-08-02,27,10
MOHK,MK144,2006-09-02,28,5
MOHK,MK144,2006-10-04,45,19
MOHK,MK145,2006-01-18,8,-99999
MOHK,MK145,2006-02-10,4,3
MOHK,MK145,2006-03-08,7,4
MOHK,MK145,2006-04-18,14,7
MOHK,MK145,2006-05-08,18,7
MOHK,MK145,2006-06-01,11,4
MOHK,MK145,2006-07-11,11,8
MOHK,MK145,2006-08-02,16,7
MOHK,MK145,2006-09-02,19,6
MOHK,MK145,2006-10-04,25,6
MOHK,MK145,2006-11-03,24,4
MOHK,MK145,2006-12-07,26,10
MOHK,MK145,2007-01-03,22,7
MOHK,MK145,2007-02-06,12,3
MOHK,MK145,2007-03-05,8,0
MOHK,MK145,2007-04-04,0,0
MOHK,MK146,2006-01-18,42,-99999
MOHK,MK146,2006-02-10,42,14
MOHK,MK146,2006-03-08,49,15
MOHK,MK147,2006-01-18,24,-99999
MOHK,MK147,2006-02-10,29,6
MOHK,MK147,2006-03-08,14,4
MOHK,MK147,2006-04-18,20,9
MOHK,MK147,2006-05-08,17,9
MOHK,MK147,2006-06-01,19,5
MOHK,MK148,2006-01-18,6,-99999
MOHK,MK148,2006-02-10,6,1
MOHK,MK148,2006-03-08,10,4
MOHK,MK148,2006-04-18,8,4
MOHK,MK148,2006-05-08,16,8
MOHK,MK148,2006-06-01,16,4
MOHK,MK148,2006-07-11,18,8
MOHK,MK148,2006-08-02,21,7
MOHK,MK148,2006-09-02,30,12
MOHK,MK148,2006-10-04,31,8
MOHK,MK148,2006-11-03,40,11
MOHK,MK148,2006-12-07,34,8
MOHK,MK148,2007-01-03,33,12
MOHK,MK148,2007-02-06,29,8
MOHK,MK148,2007-03-05,27,7
MOHK,MK148,2007-04-04,12,1
MOHK,MK148,2007-05-01,5,0
MOHK,MK148,2007-06-04,5,2
MOHK,MK148,2007-07-12,5,1
MOHK,MK148,2007-08-02,6,2
MOHK,MK149,2006-02-10,8,-99999
MOHK,MK149,2006-03-08,12,5
MOHK,MK149,2006-04-18,19,9
MOHK,MK149,2006-05-08,29,12
MOHK,MK149,2006-06-01,26,6
MOHK,MK149,2006-07-11,28,13
MOHK,MK149,2006-08-02,26,4
MOHK,MK149,2006-09-02,35,11
MOHK,MK149,2006-10-04,41,13
MOHK,MK149,2006-11-03,41,6
MOHK,MK15,2002-10-10,17,-99999
MOHK,MK15,2002-11-22,10,3
MOHK,MK15,2002-12-10,3,0
MOHK,MK150,2006-04-18,4,-99999
MOHK,MK150,2006-05-08,10,7
MOHK,MK150,2006-06-01,3,0
MOHK,MK151,2006-04-18,11,-99999
MOHK,MK151,2006-05-08,16,6
MOHK,MK151,2006-06-01,15,3
MOHK,MK151,2006-07-11,15,6
MOHK,MK151,2006-08-02,11,3
MOHK,MK151,2006-09-02,20,10
MOHK,MK151,2006-10-04,26,7
MOHK,MK151,2006-11-03,26,2
MOHK,MK151,2006-12-07,34,9
MOHK,MK152,2006-04-18,5,-99999
MOHK,MK152,2006-05-08,3,0
